namespace,rl_iteration,bucket,opponent_kind,opponent_identity,learner_control,learner_color,games
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,blue,blue,30
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,red,red,19
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,blue,blue,33
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,red,red,31
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,blue,blue,37
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,red,red,28
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,blue,blue,32
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,red,red,30
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,blue,blue,24
canonical,55,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,red,red,30
canonical,55,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,55,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,55,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,55,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,55,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,55,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,55,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,55,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,55,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,55,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,55,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,35
canonical,55,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,56,current,current_policy,phase9_behavior_v1|ns=canonical|B056,both,,1024
canonical,56,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,28
canonical,56,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,32
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,blue,blue,37
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,red,red,28
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,blue,blue,21
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,red,red,29
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,blue,blue,29
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,red,red,38
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,blue,blue,30
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,red,red,18
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,blue,blue,25
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,red,red,30
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,blue,blue,25
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,red,red,21
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,blue,blue,37
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,red,red,28
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,blue,blue,24
canonical,56,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,red,red,32
canonical,56,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,56,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,56,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,56,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,56,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,56,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,56,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,56,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,56,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,35
canonical,56,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,56,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,56,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,57,current,current_policy,phase9_behavior_v1|ns=canonical|B057,both,,1024
canonical,57,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,28
canonical,57,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,26
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,blue,blue,34
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,red,red,26
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,blue,blue,36
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,red,red,28
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,blue,blue,17
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,red,red,29
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,blue,blue,19
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,red,red,28
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,blue,blue,28
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,red,red,35
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,blue,blue,36
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,red,red,28
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,blue,blue,22
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,red,red,30
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,blue,blue,36
canonical,57,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,red,red,26
canonical,57,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,57,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,57,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,57,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,57,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,57,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,57,stress,stress_policy,stress_berserker@1.0.0,blue,blue,35
canonical,57,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,57,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,57,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,57,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,57,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,58,current,current_policy,phase9_behavior_v1|ns=canonical|B058,both,,1024
canonical,58,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,21
canonical,58,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,28
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,blue,blue,32
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,red,red,25
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,blue,blue,28
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,red,red,17
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,blue,blue,25
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,red,red,29
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,blue,blue,37
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,red,red,44
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,blue,blue,27
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,red,red,25
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,blue,blue,32
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,red,red,33
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,blue,blue,29
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,red,red,32
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,blue,blue,25
canonical,58,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,red,red,23
canonical,58,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,58,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,58,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,58,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,58,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,58,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,58,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,58,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,58,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,58,stress,stress_policy,stress_information_miser@1.0.0,red,red,35
canonical,58,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,58,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,59,current,current_policy,phase9_behavior_v1|ns=canonical|B059,both,,1024
canonical,59,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,30
canonical,59,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,32
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,blue,blue,35
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,red,red,29
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,blue,blue,25
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,red,red,20
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,blue,blue,28
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,red,red,31
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,blue,blue,23
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,red,red,25
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,blue,blue,27
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,red,red,33
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,blue,blue,38
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,red,red,29
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,blue,blue,26
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,red,red,25
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,blue,blue,24
canonical,59,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,red,red,32
canonical,59,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,59,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,59,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,59,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,59,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,59,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,59,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,59,stress,stress_policy,stress_chaos@1.0.0,blue,blue,35
canonical,59,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,59,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,59,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,59,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,60,current,current_policy,phase9_behavior_v1|ns=canonical|B060,both,,1024
canonical,60,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,37
canonical,60,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,35
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,blue,blue,30
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H020,red,red,23
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,blue,blue,26
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H025,red,red,32
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,blue,blue,27
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H030,red,red,35
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,blue,blue,34
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H035,red,red,31
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,blue,blue,19
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H040,red,red,23
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,blue,blue,38
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H045,red,red,28
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,blue,blue,15
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H050,red,red,19
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,blue,blue,30
canonical,60,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H055,red,red,30
canonical,60,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,60,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,60,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,60,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,60,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,60,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,60,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,60,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,60,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,60,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,60,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,60,stress,stress_policy,stress_scout_rush@1.0.0,red,red,35
